start,end,id,certainty,account,ev1,ev1abs_acc,ev1reldiff,ev2,ev2abs_acc,ev2reldiff,ev3,ev3abs_acc,ev3reldiff,ev4,ev4abs_acc,ev4reldiff,ev5,ev5abs_acc,ev5reldiff,ev6,ev6abs_acc,ev6reldiff,ev7,ev7abs_acc,ev7reldiff,totdeviation,avedev,aveabs_acc,avereldiff,percent_change1,percent_change2,percent_change3,percent_change4,percent_change5,percent_change6,evtext1,evtext1len,evtext2,evtext2len,evtext3,evtext3len,evtext4,evtext4len,evtext5,evtext5len,evtext6,evtext6len,evtext7,evtext7len,totalevtext,avgevtext,crt1,crt1_s,crt2,crt2_s,crt3,crt3_s,crt_s,consc_1,consc_2*,consc_3,consc_4*,consc,extra_1,extra_2*,extra_3,extra_4*,extra,agree_1,agree_2*,agree_3,agree_4*,agree,open_1,open_2*,open_3*,open_4*,open,neuro_1,neuro_2*,neuro_3,neuro_4*,neuro,need.cog_1,need.cog_2,need.cog_3*,need.cog_4*,need.cog_5*,need.cog_6,need.cog_7*,need.cog_8*,need.cog_9*,need.cog_10,need.cog_11,need.cog_12*,need.cog_13,need.cog_14,need.cog_15,need.cog_16*,need.cog_17*,need.cog_18,need.cog,aomt_1,aomt_2,aomt_3,aomt_4*,aomt_5*,aomt_6*,aomt_7*,aomt_8,aomt_9,aomt,educ,age,gender,race
3/23/17 13:34,3/23/17 13:43,3382,1,1,0.60,0.35,0.35,0.50,0.45,-0.10,0.50,0.45,0.00,0.60,0.35,0.10,0.40,0.55,-0.20,0.60,0.35,0.20,0.50,0.45,-0.10,0.10,0.12,0.42,0.04,-0.17,0.00,0.20,-0.33,0.50,-0.17,"There's a higher probability because polling says there's more support, but polls aren't always correct.",104,The Prime Minister making an appeal would probably sway some people. ,69,"My beliefs don't necessarily reflect the electorate's beliefs. Therefore, I left the probability is unchanged. ",111,"Historically rally sizes have correlated to how votes have played out in 1/10 elections, so I assigned a 10% increase.",118,"70% of the last 10 referendums have failed, so I decreased the probability of success. ",87,Debate performance doesn't necessarily correlate to election success.,69,"Polls are inaccurate, so I just gave a head/tails chance.",57,615,87.86,0.05,1,1,0,47,1,2,2,5,5,3,3.75,4,7,5,7,5.75,7,7,6,6,6.50,6,6,6,6,6.00,1,3,1,6,2.75,6,6,6,6,6,2,6,3,6,6,6,6,2,6,6,6,6,2,5.17,7,7,7,6,3,7,7,6,6,6.22,3,1,2,4
4/10/17 8:32,4/10/17 8:56,3366,1,1,0.60,0.35,0.35,0.55,0.40,-0.05,0.55,0.40,0.00,0.55,0.40,0.00,0.55,0.40,0.00,0.60,0.35,0.05,0.50,0.45,-0.10,0.10,0.03,0.39,0.04,-0.08,0.00,0.00,0.00,0.09,-0.17,"Based on previous poll results, it is likely that the current poll trends are predictive of outcomes regarding movements such as secession 70% of the time, however change often occurs slowly in Apple.",200,"New packages of policy will still appeal to some people as a reason for unity, however I do not think it will alter the favoring of secession that drastically based on the statistic that it works 6 out of 10 times.",214,"I did not change the probability because this is subjective and based on my opinion alone. It also has only worked 2 out of 10 times, which is likely to be a coincidence.",170,Rally size was only a correct indicator 1 out of 10 times. ,59,The last 7 out of 10 referendums on the subject of independence or reform have passed but it does not indicate in which direction. ,131,6 out of the last 10 winners of a debate have won their referendums. ,69,I decreased the probability because part of the reason I assigned the previous value was based on poll predictors that were inaccurate 40% of the time. ,152,995,142.14,0.05,1,100,0,47,1,2,7,4,7,6,6.00,5,6,4,5,5.00,5,5,5,6,5.25,4,4,4,4,4.00,2,4,2,2,2.50,5,5,5,1,1,5,4,1,4,5,7,5,4,4,6,2,5,7,4.22,6,6,6,6,5,5,6,6,6,5.78,3,1,2,4
3/20/17 23:27,3/20/17 23:46,2463,1,1,0.60,0.35,0.35,0.55,0.40,-0.05,0.40,0.55,-0.15,0.40,0.55,0.00,0.60,0.35,0.20,0.60,0.35,0.00,0.50,0.45,-0.10,0.10,0.08,0.43,0.04,-0.08,-0.27,0.00,0.50,0.00,-0.17,Because there is more support for secession than unity but It is probably not by a lot.,87,Because the package will decrease the people supporting secession since it has succeeded more than half the time in the past.,125,"Since this group only won 2/10 tomes in the past but is still supported by more than 50% of the people, I think number will go down slightly from before",152,I don't think the rally size really matters since it only predicted 1/10 times in which the succession side won. ,113,If the referendum passed 7/10 times in the past I think this will increase the number of people supporting succession. ,119,6/10 winners win the referendum so I think that it will increase the chances for the succession team.,101,"Since the number were inaccurate, then there was probably less support for the succession side in reality.",106,803,114.71,0.05,1,100,0,24,0,1,5,3,6,3,4.25,6,4,6,4,5.00,6,5,6,4,5.25,5,7,7,6,6.25,4,3,5,7,4.75,1,1,1,1,6,2,2,1,2,2,2,4,7,7,2,1,6,4,2.89,4,7,7,6,1,6,7,7,4,5.44,3,1,2,4
2/28/17 19:31,2/28/17 19:37,3325,1,0,0.60,0.35,0.35,0.30,0.65,-0.30,0.50,0.45,0.20,0.55,0.40,0.05,0.60,0.35,0.05,0.60,0.35,0.00,0.50,0.45,-0.10,0.10,0.12,0.43,0.04,-0.50,0.67,0.10,0.09,0.00,-0.17,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,5,1,47,1,3,3,3,3,3,3.00,2,3,4,4,3.25,6,6,5,6,5.75,5,6,6,6,5.75,2,2,2,3,2.25,4,6,6,6,6,5,6,2,6,5,5,6,3,5,4,3,5,5,4.89,6,6,6,7,6,3,6,6,5,5.67,3,1,1,4
4/3/17 12:14,4/3/17 13:05,3509,1,1,0.60,0.35,0.35,0.40,0.55,-0.20,0.50,0.45,0.10,0.70,0.25,0.20,0.70,0.25,0.00,0.60,0.35,-0.10,0.50,0.45,-0.10,0.10,0.12,0.38,0.04,-0.33,0.25,0.40,0.00,-0.14,-0.17,"50% of referendums have been passed, and this seems to be favored by the people to begin with.",94,"By giving a counter option, I think the probability would drop a bit.",69,I don't think this will affect the probability enough to change the 50% likelihood. ,84,"The rallies seem to be a good indication of outcome, and I think the probability goes up from the 50%.",102,"70% of the last referendums on independence/constitutional reform passed, so I think that would stay the same.",110,"If 60% of the last debate winners won their referendums, I'd think that would stay the same.",92,"The news outlets might be wrong in polling, but they do not directly affect the election. ",90,641,91.57,0.05,1,5,1,47,1,3,3,3,5,4,3.75,4,5,5,5,4.75,6,7,6,7,6.50,5,7,6,6,6.00,2,2,3,2,2.25,6,6,5,5,5,2,7,5,5,4,4,5,4,4,4,5,6,6,4.89,4,6,5,5,5,3,6,4,6,4.89,3,1,2,1
3/26/17 14:13,3/26/17 21:44,3440,1,1,0.60,0.35,0.35,0.55,0.40,-0.05,0.70,0.25,0.15,0.80,0.15,0.10,0.80,0.15,0.00,0.60,0.35,-0.20,0.50,0.45,-0.10,0.10,0.10,0.30,0.04,-0.08,0.27,0.14,0.00,-0.25,-0.17,"I assigned this percentage because it said it is said that there is more support for secession than unity, but you don't know how much more support there is for secession. I made it a little more than 50% because it is more likely that this camp will win, but guessed a percentage because I don't know how much more support there was on the secession side.",356,"The policies appealed 60% of the time (more often than not), so it would only be a little less likely that the camp favoring secession would win the election.",158,"I feel that the group with the more compelling slogan would have a higher chance of winning. Although the slogans only slightly affected who won the election, a compelling slogan would not have a negative affect on the secession group.",235,"Although the rally size has only been a correct indicator for how the vote would turn out, this is a difficult correlation because there may have been underlying reasons as to why the rallies did not positively influence the election. If the group had a stronger rally turnout, they would have more support in the election, thus increasing their chance of winning.",364,"The referendums had a 70% chance of passing, thus increasing the likelihood that the camp favoring succession would win.",120,"The group had won the debate, thus increasing the likelihood that they would win the debate which would increase the chance that they win the election.",151,"If the polling methods are inaccurate, you would have no idea who to expect to win the election. If 4 of the last 10 accurately produce the results, this would decrease the likelihood that the camp would win the election.",221,1605,229.29,0.10,0,5,1,47,1,2,2,3,6,1,3.00,7,5,6,5,5.75,7,7,7,6,6.75,2,2,1,1,1.50,5,6,5,6,5.50,2,2,2,1,2,2,2,2,1,2,1,1,2,2,2,2,2,6,2.00,6,6,6,6,5,6,6,6,6,5.89,2,1,2,1
2/25/17 12:47,2/25/17 13:00,2579,1,0,0.60,0.35,0.35,0.50,0.45,-0.10,0.45,0.50,-0.05,0.60,0.35,0.15,0.50,0.45,-0.10,0.70,0.25,0.20,0.50,0.45,-0.20,0.10,0.13,0.40,0.04,-0.17,-0.10,0.33,-0.17,0.40,-28.57,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,100,0,47,1,2,4,3,4,4,3.75,3,3,3,4,3.25,6,5,6,5,5.50,2,4,3,5,3.50,4,5,5,4,4.50,2,5,7,4,6,5,3,2,4,6,6,6,2,2,7,4,4,7,4.56,4,7,5,4,4,7,7,5,6,5.44,3,1,2,2
2/27/17 10:44,2/27/17 10:50,3328,1,1,0.60,0.35,0.35,0.50,0.45,-0.10,0.60,0.35,0.10,0.70,0.25,0.10,0.60,0.35,-0.10,0.70,0.25,0.10,0.50,0.45,-0.20,0.10,0.12,0.35,0.04,-0.17,0.20,0.17,-0.14,0.17,-0.29,The data shows a slight support for that outcome.,49,The problem may be fixed.,25,Media is an effective way to gain votes.,40,Rally size is somewhat important.,33,"The evidence is pretty significant, a good predictor.",53,People pay attention to the results of the debates.,51,The polls were not accurate.,28,279,39.86,0.05,1,100,0,47,1,2,5,6,6,6,5.75,5,5,5,4,4.75,5,5,5,6,5.25,5,5,4,4,4.50,3,3,3,5,3.50,7,1,3,4,4,7,7,6,4,5,2,6,7,4,1,1,7,7,4.61,3,5,3,5,3,6,4,4,3,4.00,3,1,2,7
4/13/17 15:58,4/13/17 16:09,3106,1,1,0.60,0.35,0.35,0.60,0.35,0.00,0.20,0.75,-0.40,0.30,0.65,0.10,0.70,0.25,0.40,0.80,0.15,0.10,0.50,0.45,-0.30,0.10,0.22,0.42,0.04,0.00,-0.67,0.50,1.33,0.14,-0.38,"If seven out of ten of the last elections have been predicted by recent polling data, I would use that polling data to drive my conclusion.",139,That probability matches the past attempts to mollify the Applan citizenry.,75,I am simply following the evidenve given via previous campaign slogans to arrive at my prediction.,98,I believe that the previous indicating data (1 out of the last 10 has achieved success) is a little disconcerning and that it could be misleading.,146,"This previous set of referendums has been a solid indicator of previous success, so I am partial to assign a higher number.",123,Debates are crucial in campaign momentum and I believe that they are crucial in swaying public opinion.,103,I basically am throwing out polling models due to their inaccuracy and going to the realistic 50/50 split.,106,790,112.86,0.05,1,5,1,47,1,3,6,3,5,4,4.50,6,4,6,6,5.50,6,5,5,7,5.75,5,5,5,5,5.00,2,2,1,6,2.75,6,6,5,5,6,5,2,3,6,6,6,5,6,5,5,6,3,5,5.06,3,6,6,5,2,5,4,5,4,4.44,5,1,1,1
4/11/17 16:25,4/11/17 16:55,3611,1,1,0.60,0.35,0.35,0.40,0.55,-0.20,0.40,0.55,0.00,0.40,0.55,0.00,0.50,0.45,0.10,0.60,0.35,0.10,0.55,0.40,-0.05,0.05,0.08,0.46,0.04,-0.33,0.00,0.00,0.25,0.20,-0.08,"Poling data reveals some truth but isn't completely accurate/reliable. Therefore, I'm comfortable assigning 60% over something higher.",134,"I'd say that the probability won't drastically change but given that mollifying the Applan citizenry has a more than half response change, in turn, favoring of secession will go down",182,"From the last question, the probability won't be affected much because the slogans aren't significant ",102,"Since rallies aren't very significant, the probability would remain the same ",77,"Despite saying they're going to fail but the significance is high, referendums will increase the probability ",109,Debates are clearly significant and will increase the probability ,66,Lower probability sways it down,31,701,100.14,0.05,1,100,0,24,0,1,7,7,7,7,7.00,4,7,7,5,5.75,7,7,7,6,6.75,5,3,3,3,3.50,4,3,2,3,3.00,3,5,5,5,5,5,3,3,3,5,5,5,3,3,5,5,6,6,4.44,5,6,5,6,3,5,6,6,5,5.22,2,1,2,4
3/5/17 18:59,3/5/17 19:17,3110,1,1,0.60,0.35,0.35,0.50,0.45,-0.10,0.50,0.45,0.00,0.50,0.45,0.00,0.60,0.35,0.10,0.65,0.30,0.05,0.55,0.40,-0.10,0.05,0.06,0.39,0.04,-0.17,0.00,0.00,0.20,0.08,-0.15,"Since polls were right 70% of the time, I decided to assign that probability minus 10% because I was informed Apple citizens don't like change.",143,I decided to lower my probability a little because the package might change some citizens' minds.,97,I decided to maintain my estimate because this new evidence is not that strong.,79,"Again, this evidence does not seem convincing enough to make me raise my prediction.",84,I decided to raise the probability because 70% of past referendums on the subject of independence passed.,105,I decided to raise the probability slightly to reflect the debate results.,74,I decided to lower the probability again because polls seem to not be that effective.,85,667,95.29,0.05,1,100,0,47,1,2,5,6,5,6,5.50,1,5,4,5,3.75,6,6,5,6,5.75,5,6,6,6,5.75,2,5,3,3,3.25,6,6,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,6.83,6,6,5,6,6,6,7,2,5,5.44,3,1,2,1
3/27/17 8:42,3/27/17 9:53,3397,1,1,0.60,0.35,0.35,0.65,0.30,0.05,0.50,0.45,-0.15,0.70,0.25,0.20,0.40,0.55,-0.30,0.60,0.35,0.20,0.60,0.35,0.00,0.00,0.15,0.37,0.05,0.08,-0.23,0.40,-0.43,0.50,0.00,"There was very little information given. It said that session was more popular than unity, but that the predictive polling outcomes were right only 7/10 of the time. So, I knew the percentage would be higher than 50% but on the lower side since the predictive polls were not always right. ",289,There is a slightly higher chance of secession since the probability that a new package will pass is more likely than not. ,123,We don't know if this person is siding with the same team each time they like one slogan more than another. It could be changing. We do not have background on what the slogans are or how they are advertised. It's really up in the air. ,235,They have larger rallies and apparently that is a good indicator for how the vote will play out. ,97,I guess its more likely that they would win if they were supporting independence or something more politically popular. ,120,Six out of ten of the past debate winners won the election ,59,"Since all of the information I have been given is based on polls, I can't really trust any of it. I'm going with kind of a random guess. ",137,1060,151.43,0.05,1,500,0,48,0,1,6,1,6,2,3.75,5,5,6,6,5.50,7,7,6,7,6.75,7,7,7,7,7.00,2,2,4,3,2.75,4,5,5,4,4,4,2,2,2,6,6,2,2,6,6,4,6,6,4.22,4,7,4,6,3,4,7,7,5,5.22,3,1,2,1
4/27/17 9:34,4/27/17 9:46,3228,1,1,0.60,0.35,0.35,0.60,0.35,0.00,0.70,0.25,0.10,0.70,0.25,0.00,0.60,0.35,-0.10,0.60,0.35,0.00,0.60,0.35,0.00,0.00,0.03,0.32,0.05,0.00,0.17,0.00,-0.14,0.00,0.00,there is more support for secession than unity ,47,new packages of policies appeal only 6 out of 10 times,54,they have better slogans as well,32,they have bigger rallies ,25,advocacies of independence is difficult ,40,they won the debate,19,"cannot rely on polls, but can rely on all other previous factors (rally size, slogans, ect.)",92,309,44.14,1.05,0,5,1,47,1,2,5,3,6,4,4.50,2,3,2,2,2.25,6,5,5,5,5.25,6,7,3,5,5.25,5,5,5,3,4.50,4,4,5,5,6,5,3,4,5,5,4,6,3,6,5,6,5,6,4.83,6,6,5,6,6,5,6,5,5,5.56,3,1,2,4
4/25/17 16:47,4/25/17 16:58,3566,1,1,0.60,0.35,0.35,0.60,0.35,0.00,0.60,0.35,0.00,0.60,0.35,0.00,0.80,0.15,0.20,0.80,0.15,0.00,0.60,0.35,-0.20,0.00,0.07,0.29,0.05,0.00,0.00,0.00,0.33,0.00,-0.25,Historically the probability is 7 out of 10 but I feel uncomfortable writing 0.7 so I figured 0.6 was a good bet.,113,6/10 is still greater than average which makes the likelihood of a secession a little less.,91,the 2/10 probability does not change my original probability estimate since I don't think it's significant,106,1/10 still does not seem significant for me to change my original probability estimate.,87,given that 7/10 previously had passed i think the probability of secession will be higher,89,"I think the winner of the debate is generally more likely to win, and also taking into account the historical estimates.",120,I don't think the polls affect whether or not the referendum will result in one or the other,92,698,99.71,0.05,1,500,0,47,1,2,3,3,5,3,3.50,4,5,3,5,4.25,5,5,5,5,5.00,3,3,3,3,3.00,3,3,2,3,2.75,2,6,2,6,6,2,2,2,2,2,6,6,6,3,2,2,2,6,3.61,3,5,5,6,3,6,6,4,3,4.56,5,1,2,4
4/3/17 20:49,4/3/17 20:56,3461,1,0,0.60,0.35,0.35,0.53,0.42,-0.07,0.58,0.37,0.05,0.70,0.25,0.12,0.63,0.32,-0.07,0.70,0.25,0.07,0.62,0.33,-0.08,0.02,0.08,0.33,0.05,-0.12,0.09,0.21,-0.10,0.11,-0.11,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,20,0,3,0,1,1,1,5,2,2.25,4,5,2,4,3.75,4,3,5,3,3.75,5,4,5,5,4.75,6,3,6,6,5.25,3,4,3,4,4,4,4,4,4,4,4,4,4,4,5,5,3,3,3.89,5,5,4,3,3,2,3,5,4,3.78,3,1,2,4
4/13/17 9:35,4/13/17 9:48,3597,1,1,0.60,0.35,0.35,0.50,0.45,-0.10,0.50,0.45,0.00,0.50,0.45,0.00,0.60,0.35,0.10,0.70,0.25,0.10,0.70,0.25,0.00,0.10,0.05,0.36,0.06,-0.17,0.00,0.00,0.20,0.17,0.00,"The polls show preference for succession, but the polls are correct 70% of the time, so I discounted the strong preference to reflect the polling uncertainty.",158,I discounted my previous answer of 60% to reflect the new incentive for unity.,78,Didn't change from my last answer because a more compelling slogan doesn't seem to have much impact on results.,111,I didn't change the probability because it doesn't seem as though rally size has much of an effect on election outcome.,119,"Improved the odds from my last answer because it looks like although they have less of a chance of passing than others of different subjects, they still have better than chance odds.",182,Didn't change from the last answer because these odds solidify the odds in the previous answer.,95,Didn't change from last answer because I don't see how that would have an impact on how people vote.,100,843,120.43,0.10,0,100,0,47,1,1,3,4,5,3,3.75,5,5,4,4,4.50,6,6,6,6,6.00,6,6,6,6,6.00,3,2,3,3,2.75,7,7,5,5,5,7,5,7,7,7,7,5,7,7,7,7,5,7,6.33,6,6,6,6,4,7,7,6,6,6.00,3,1,2,1
4/5/17 17:16,4/5/17 17:38,3591,1,1,0.60,0.35,0.35,0.60,0.35,0.00,0.60,0.35,0.00,0.60,0.35,0.00,0.70,0.25,0.10,0.70,0.25,0.00,0.70,0.25,0.00,0.10,0.02,0.31,0.06,0.00,0.00,0.00,0.17,0.00,0.00,"Poll shows support for succession and is fairly predictive of future. However, only half of referendums usually pass.",117,Keeping the same answer as before because these policies work 6/10 times. Doesn't imply that it is less likely that secession will occur given the previous poll info.,166,"Keeping the answer the same because to me, this idea of a more compelling slogan is personal/individual. Doesn't imply change in the broader voting community.",158,"Again, this information isn't strong enough for me to feel that the probability of winning will change, if it only predicts correctly 1/10 times.",145,"If results show that 7/10 similar referendums have passed, it seems like the same probability would be the case for this one.",125,"This seems to show that it will be more likely the secession group will win, but doesn't make me think that the probability of winning will increase. ",150,"If polling models are inaccurate, those who believe in a certain party will probably still believe in their party, and think that polls with opposite predictions on inaccurate. It won't skew the vote.",200,1061,151.57,0.05,1,5,1,47,1,3,6,7,7,6,6.50,5,6,3,4,4.50,6,6,6,6,6.00,2,5,3,2,3.00,5,4,5,6,5.00,4,4,6,5,6,2,6,2,3,4,6,6,4,6,4,4,7,4,4.61,5,7,6,4,4,4,7,5,4,5.11,3,1,2,4
4/5/17 13:38,4/5/17 13:49,3621,1,1,0.60,0.35,0.35,0.65,0.30,0.05,0.66,0.29,0.01,0.76,0.19,0.10,0.76,0.19,0.00,0.78,0.17,0.02,0.72,0.23,-0.06,0.12,0.04,0.25,0.07,0.08,0.02,0.15,0.00,0.03,-0.08,Half of previous referendums are approved; the 7/10 predictive probability for polls makes me bump this number slightly. ,121,It doesn't seem like this incentive will have a strong effect on the probability.,81,"Again, it doesn't seem like this will have a large effect on the outcome. ",74,It seems like the rally size is a stronger predictor of the outcome.,68,I'm confused by the information given – it says there is a high chance of failure but 7/10 of the last referendums passed. ,123,"The media has some effect on outcomes/perception of who will win, but not a huge effect. ",89,"Thinking about the effects of polling in the 2016 US presidential election, it seems like false polling/false confidence instilled by the media may lower voter turnout/lessen chances of winning. ",195,751,107.29,0.05,1,100,0,47,1,2,1,1,4,3,2.25,3,4,3,4,3.50,4,6,5,6,5.25,6,6,5,6,5.75,6,4,5,7,5.50,2,6,4,5,6,4,4,4,6,6,4,6,4,4,4,2,4,2,4.28,4,3,3,3,5,5,5,4,2,3.78,3,1,2,4
4/12/17 17:01,4/12/17 17:07,3666,1,1,0.60,0.35,0.35,0.60,0.35,0.00,0.60,0.35,0.00,0.80,0.15,0.20,0.80,0.15,0.00,0.80,0.15,0.00,0.80,0.15,0.00,0.20,0.03,0.24,0.08,0.00,0.00,0.33,0.00,0.00,0.00,I question the validity of polls so I placed it slightly lower than 70%,71,This does not change my opinion from before,43,2/10 is not a convincing statistic,34,I personally believe rallies are very important,47,Constitutional reform is association with secession,51,"This does not change my opinion because there are no official ""winners"" of debates",82,I do not think polling is very accurate,39,367,52.43,0.10,0,100,0,47,1,1,3,5,6,7,5.25,3,6,3,6,4.50,7,6,5,7,6.25,3,6,6,5,5.00,5,3,5,3,4.00,3,5,4,4,4,7,7,1,3,2,4,4,7,1,3,5,7,7,4.33,4,7,2,5,6,2,3,3,4,4.00,5,1,2,1
4/27/17 8:53,4/27/17 9:03,3719,1,0,0.60,0.35,0.35,0.40,0.55,-0.20,0.80,0.15,0.40,0.90,0.05,0.10,0.80,0.15,-0.10,0.80,0.15,0.00,0.80,0.15,0.00,0.20,0.13,0.22,0.08,-0.33,1.00,0.13,-0.11,0.00,0.00,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,100,0,24,0,1,3,2,5,2,3.00,4,6,6,6,5.50,7,6,6,6,6.25,4,5,5,6,5.00,2,2,2,3,2.25,4,5,4,4,4,4,4,6,4,4,4,6,4,4,4,4,4,4,4.28,5,5,5,5,2,4,6,4,5,4.56,3,1,1,2
3/17/17 17:15,3/17/17 17:26,1563,1,1,0.55,0.40,0.40,0.50,0.45,-0.05,0.55,0.40,0.05,0.60,0.35,0.05,0.60,0.35,0.00,0.65,0.30,0.05,0.50,0.45,-0.15,0.05,0.06,0.39,0.05,-0.09,0.10,0.09,0.00,0.08,-0.23,Chance is higher from secession than from unity,47,Secession was still the top option before this,46,Same probability as first question,34,Knowing the rally population slightly increases their chances,61,Every referendum is different should not really matter,54,Winning debates can be crucial to policy changes ,49,We go back to the original predictions,38,329,47.00,0.05,1,5,1,47,1,3,2,2,2,2,2.00,2,6,2,6,4.00,2,6,5,6,4.75,4,4,4,4,4.00,2,2,2,4,2.50,6,6,6,4,4,4,4,4,6,5,5,4,4,4,4,4,4,4,4.56,6,6,6,7,2,7,7,6,5,5.78,3,1,1,1
4/24/17 20:05,4/24/17 20:26,3392,1,1,0.55,0.40,0.40,0.48,0.47,-0.07,0.48,0.47,0.00,0.53,0.43,0.05,0.75,0.20,0.23,0.60,0.35,-0.15,0.55,0.40,-0.05,0.00,0.09,0.39,0.06,-0.13,0.00,0.09,0.43,-0.20,-0.08,"Starts off at 50%, survey says favorable and the 7/10 refers to accuracy of survey, not actual odds of winning.",111,"Move up from 0.45 in previous scenario, due to only 6/10 appeal successful",74,"No impact of opinion of slogan here, since group that ""feel"" had more compelling slogan only won 2 out of ten.",110,"75:25 ratio, but only taken at 1/10 value of 25 since its only correct one out of ten",85,"referendum on independence is less likely to succeed than others, yet it still have a 7/10 ratio.",97,6 out 10 chances to win according to debate,43,"drop down from previous measures due to ""inaccuracy"" of the previous poll results.",82,602,86.00,0.05,1,5,1,47,1,3,6,7,5,6,6.00,1,1,1,1,1.00,5,5,5,4,4.75,3,3,3,3,3.00,2,1,1,2,1.50,2,4,6,6,4,4,3,6,4,5,4,6,4,2,5,4,2,2,4.06,3,5,5,4,4,4,6,4,4,4.33,5,1,1,4
4/17/17 20:19,4/17/17 20:35,3241,1,1,0.55,0.40,0.40,0.50,0.45,-0.05,0.55,0.40,0.05,0.60,0.35,0.05,0.60,0.35,0.00,0.65,0.30,0.05,0.60,0.35,-0.05,0.05,0.04,0.37,0.06,-0.09,0.10,0.09,0.00,0.08,-0.08,"In the past, the likelihood has been 50%. Even though there is more support in the most recent polling data, I am not informed of how big the difference is. Additionally, polls have been predictive in 7/10 but not 10/10, so I put my probability as slightly higher than 50%.",273,This new package of policies has helped six out of the last ten times. The polls currently showing favor for secession have been right seven out of ten - seems about even to me in both directions.,196,"Though the slogan seems to have a negligible effect, it may be somewhat powerful when coupled with a general favoritism for succession, thus I once again tilt the probability in their favor.",190,"Rally size does not seem to be a very accurate indicator, however, the crowd is 3x the size, which could be indicative of voter turnout later on.",145,"Even with a higher chance of failing, seven out of the last ten have still passed.",82,"The debate win, coupled with the other past factors (rally size, polling trends etc.), seems to favor their side.",113,"Even with polling inaccuracy, other factors still point in their direction.",75,1074,153.43,0.05,1,5,1,47,1,3,5,4,6,3,4.50,3,4,2,3,3.00,6,6,6,6,6.00,6,5,3,4,4.50,5,5,5,5,5.00,6,6,5,5,5,5,5,4,6,6,5,6,5,5,6,4,6,5,5.28,4,6,5,5,3,5,6,4,5,4.78,3,1,2,4
3/28/17 13:29,3/28/17 13:42,3313,0,0,0.10,0.40,0.40,0.20,0.30,0.10,0.20,0.30,0.00,0.20,0.30,0.00,0.20,0.30,0.00,0.20,0.30,0.00,0.20,0.30,0.00,0.10,0.02,0.31,0.07,1.00,0.00,0.00,0.00,0.00,0.00,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,100,0,47,1,2,5,6,6,5,5.50,3,3,3,4,3.25,6,6,5,6,5.75,2,5,2,6,3.75,2,2,2,2,2.00,6,3,3,2,3,2,6,6,2,4,6,5,6,5,3,2,2,6,4.00,5,5,2,6,3,3,6,5,5,4.44,2,1,2,1
4/4/17 20:46,4/4/17 21:24,3612,1,1,0.53,0.42,0.42,0.49,0.46,-0.04,0.45,0.50,-0.04,0.49,0.46,0.04,0.45,0.50,-0.04,0.51,0.44,0.06,0.45,0.50,-0.06,0.08,0.05,0.47,0.05,-0.08,-0.08,0.09,-0.08,0.13,-0.12,"Since the people of Apple generally favor status quo, I assume that the result of the vote will be narrow. Since the poll is pretty accurate and is measuring that people are favoring secession, I think it will be a narrow victory for secession. ",245,"Since the policies have sometimes worked in the past, some people who were pro secession may switch their vote because they are generally in favor of the status quo.",165,"The slogan does not seem to play that much of a role in these referendums and generally the people prefer the status quo, so they will not secede.",146,"It seems like people in favor of the referendum are a bit more excited (or at least willing to actively show their support for the cause) but since rally size does not correlate well with success of referendums and generally people prefer the status quo, they will closely vote to not secede.",292,"Since most of the referendums like secession fail and the people are generally in favor of the status quo, the referendum will most likely fail by a decent margin.",163,"Since the debate winner generally wins the referendums and the people only generally perfer the status quo, I think they will choose secession by a tiny margin (driven by those who thought pro-secession won the vote)",216,"Since people are generally in favor of the status quo, the secession vote will probably not pass. The inaccuracy of the polls does not play a huge effect",153,1380,197.14,0.05,1,5,1,47,1,3,4,5,6,6,5.25,4,6,6,5,5.25,6,4,5,6,5.25,5,5,6,6,5.50,1,2,2,1,1.50,5,6,6,5,6,5,3,4,3,5,6,6,5,5,6,6,3,5,5.00,5,6,7,6,4,5,6,3,5,5.22,5,1,1,1
